index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
7398,1000,0.10,900,3,35,1.3661,0.50,constant,98,1063.00,3.104188
7399,1000,0.10,900,3,35,1.3889,0.50,constant,99,988.00,0.936126
7400,1000,0.10,900,3,35,1.3769,0.55,constant,0,1006.00,0.810326
7401,1000,0.10,900,3,35,1.4070,0.55,constant,1,1026.00,1.594198
7402,1000,0.10,900,3,35,1.3792,0.55,constant,2,1038.00,1.160262
7403,1000,0.10,900,3,35,1.4169,0.55,constant,3,1062.00,2.899141
7404,1000,0.10,900,3,35,1.3878,0.55,constant,4,1053.00,0.729999
7405,1000,0.10,900,3,35,1.3565,0.55,constant,5,1104.00,1.994911
7406,1000,0.10,900,3,35,1.3550,0.55,constant,6,1030.00,0.584476
7407,1000,0.10,900,3,35,1.3931,0.55,constant,7,1031.00,0.973951
7408,1000,0.10,900,3,35,1.4022,0.55,constant,8,1069.00,2.108332
7409,1000,0.10,900,3,35,1.3794,0.55,constant,9,969.00,0.492811
7410,1000,0.10,900,3,35,1.4175,0.55,constant,10,995.00,3.390310
7411,1000,0.10,900,3,35,1.4128,0.55,constant,11,1030.00,3.227434
7412,1000,0.10,900,3,35,1.3873,0.55,constant,12,1022.00,0.776305
7413,1000,0.10,900,3,35,1.3875,0.55,constant,13,986.00,3.903413
7414,1000,0.10,900,3,35,1.4357,0.55,constant,14,1044.00,1.613660
7415,1000,0.10,900,3,35,1.4349,0.55,constant,15,1046.00,0.586729
7416,1000,0.10,900,3,35,1.3442,0.55,constant,16,1043.00,0.988247
7417,1000,0.10,900,3,35,1.3359,0.55,constant,17,1020.00,1.447845
7418,1000,0.10,900,3,35,1.3645,0.55,constant,18,1006.00,2.541677
7419,1000,0.10,900,3,35,1.3775,0.55,constant,19,1067.00,5.298788
7420,1000,0.10,900,3,35,1.3869,0.55,constant,20,1053.00,1.352324
7421,1000,0.10,900,3,35,1.3368,0.55,constant,21,1025.00,1.429756
7422,1000,0.10,900,3,35,1.3764,0.55,constant,22,1080.00,3.110814
7423,1000,0.10,900,3,35,1.3801,0.55,constant,23,1098.00,0.956727
7424,1000,0.10,900,3,35,1.3527,0.55,constant,24,1046.00,0.755652
7425,1000,0.10,900,3,35,1.3847,0.55,constant,25,1100.00,0.451590
7426,1000,0.10,900,3,35,1.3484,0.55,constant,26,1023.00,2.882153
7427,1000,0.10,900,3,35,1.4133,0.55,constant,27,1086.00,0.672711
7428,1000,0.10,900,3,35,1.3938,0.55,constant,28,1048.00,2.204306
7429,1000,0.10,900,3,35,1.3773,0.55,constant,29,1062.00,1.604984
7430,1000,0.10,900,3,35,1.3465,0.55,constant,30,1114.00,1.801932
7431,1000,0.10,900,3,35,1.4134,0.55,constant,31,1089.00,3.173881
7432,1000,0.10,900,3,35,1.3519,0.55,constant,32,1049.00,2.828941
7433,1000,0.10,900,3,35,1.3714,0.55,constant,33,1047.00,2.746210
7434,1000,0.10,900,3,35,1.4017,0.55,constant,34,1088.00,1.715964
7435,1000,0.10,900,3,35,1.3365,0.55,constant,35,1051.00,0.942585
7436,1000,0.10,900,3,35,1.3699,0.55,constant,36,1025.00,1.128430
7437,1000,0.10,900,3,35,1.4077,0.55,constant,37,1074.00,0.711935
7438,1000,0.10,900,3,35,1.3511,0.55,constant,38,1067.00,0.975265
7439,1000,0.10,900,3,35,1.3963,0.55,constant,39,1095.00,0.750538
7440,1000,0.10,900,3,35,1.3487,0.55,constant,40,1078.00,1.171552
7441,1000,0.10,900,3,35,1.3640,0.55,constant,41,1020.00,0.775752
7442,1000,0.10,900,3,35,1.3677,0.55,constant,42,1018.00,0.596981
7443,1000,0.10,900,3,35,1.3971,0.55,constant,43,992.00,0.854456
7444,1000,0.10,900,3,35,1.3698,0.55,constant,44,1118.00,0.656551
7445,1000,0.10,900,3,35,1.3883,0.55,constant,45,1027.00,1.860017
7446,1000,0.10,900,3,35,1.4425,0.55,constant,46,1015.00,1.411216
7447,1000,0.10,900,3,35,1.4098,0.55,constant,47,1065.00,1.030162
7448,1000,0.10,900,3,35,1.3994,0.55,constant,48,1081.00,0.854471
7449,1000,0.10,900,3,35,1.3797,0.55,constant,49,1068.00,1.281030
7450,1000,0.10,900,3,35,1.3666,0.55,constant,50,1043.00,1.681695
7451,1000,0.10,900,3,35,1.3500,0.55,constant,51,1103.00,0.861371
7452,1000,0.10,900,3,35,1.3893,0.55,constant,52,1084.00,1.927395
7453,1000,0.10,900,3,35,1.3963,0.55,constant,53,1014.00,1.240928
7454,1000,0.10,900,3,35,1.3904,0.55,constant,54,1045.00,0.905391
7455,1000,0.10,900,3,35,1.4008,0.55,constant,55,1074.00,0.839699
7456,1000,0.10,900,3,35,1.3279,0.55,constant,56,1058.00,1.706229
7457,1000,0.10,900,3,35,1.3871,0.55,constant,57,1015.00,1.604965
7458,1000,0.10,900,3,35,1.4238,0.55,constant,58,1060.00,0.612418
7459,1000,0.10,900,3,35,1.3961,0.55,constant,59,1065.00,1.460712
7460,1000,0.10,900,3,35,1.3869,0.55,constant,60,1030.00,0.865208
7461,1000,0.10,900,3,35,1.3994,0.55,constant,61,1064.00,1.544302
7462,1000,0.10,900,3,35,1.3973,0.55,constant,62,1035.00,1.348793
7463,1000,0.10,900,3,35,1.4019,0.55,constant,63,1008.00,0.545615
7464,1000,0.10,900,3,35,1.3902,0.55,constant,64,1039.00,1.147710
7465,1000,0.10,900,3,35,1.3428,0.55,constant,65,1059.00,0.476904
7466,1000,0.10,900,3,35,1.4165,0.55,constant,66,1066.00,2.383414
7467,1000,0.10,900,3,35,1.3700,0.55,constant,67,1056.00,1.316621
7468,1000,0.10,900,3,35,1.3627,0.55,constant,68,1007.00,0.510476
7469,1000,0.10,900,3,35,1.3607,0.55,constant,69,1072.00,2.079461
7470,1000,0.10,900,3,35,1.3857,0.55,constant,70,1068.00,0.777877
7471,1000,0.10,900,3,35,1.3918,0.55,constant,71,1038.00,1.673738
7472,1000,0.10,900,3,35,1.4114,0.55,constant,72,1054.00,2.876840
7473,1000,0.10,900,3,35,1.4388,0.55,constant,73,1052.00,1.256198
7474,1000,0.10,900,3,35,1.3893,0.55,constant,74,1087.00,1.325181
7475,1000,0.10,900,3,35,1.3666,0.55,constant,75,1027.00,0.958212
7476,1000,0.10,900,3,35,1.4034,0.55,constant,76,1054.00,0.733249
7477,1000,0.10,900,3,35,1.3708,0.55,constant,77,1043.00,0.598715
7478,1000,0.10,900,3,35,1.3181,0.55,constant,78,1112.00,1.900606
7479,1000,0.10,900,3,35,1.3935,0.55,constant,79,1011.00,1.433245
7480,1000,0.10,900,3,35,1.3816,0.55,constant,80,1034.00,2.349920
7481,1000,0.10,900,3,35,1.3973,0.55,constant,81,1045.00,0.454926
7482,1000,0.10,900,3,35,1.3584,0.55,constant,82,1074.00,3.129230
7483,1000,0.10,900,3,35,1.3826,0.55,constant,83,1037.00,1.920197
7484,1000,0.10,900,3,35,1.3856,0.55,constant,84,1051.00,0.591458
7485,1000,0.10,900,3,35,1.3912,0.55,constant,85,1050.00,2.809900
7486,1000,0.10,900,3,35,1.3908,0.55,constant,86,1091.00,1.250722
7487,1000,0.10,900,3,35,1.3982,0.55,constant,87,1062.00,1.575902
7488,1000,0.10,900,3,35,1.4143,0.55,constant,88,1063.00,1.334166
7489,1000,0.10,900,3,35,1.3675,0.55,constant,89,1054.00,0.526173
7490,1000,0.10,900,3,35,1.3413,0.55,constant,90,1052.00,2.021753
7491,1000,0.10,900,3,35,1.3826,0.55,constant,91,1059.00,1.888280
7492,1000,0.10,900,3,35,1.3492,0.55,constant,92,1036.00,2.347506
7493,1000,0.10,900,3,35,1.4122,0.55,constant,93,1061.00,4.241169
7494,1000,0.10,900,3,35,1.3790,0.55,constant,94,1083.00,1.119880
7495,1000,0.10,900,3,35,1.4112,0.55,constant,95,1021.00,0.647799
7496,1000,0.10,900,3,35,1.3993,0.55,constant,96,1043.00,3.121871
7497,1000,0.10,900,3,35,1.3817,0.55,constant,97,1011.00,1.227398
7498,1000,0.10,900,3,35,1.3668,0.55,constant,98,1025.00,0.549723
7499,1000,0.10,900,3,35,1.4247,0.55,constant,99,1064.00,1.066552
7500,1000,0.10,900,3,35,1.4300,0.60,constant,0,1105.00,0.787690
7501,1000,0.10,900,3,35,1.4082,0.60,constant,1,1025.00,0.984343
7502,1000,0.10,900,3,35,1.4017,0.60,constant,2,1065.00,2.794310
7503,1000,0.10,900,3,35,1.3459,0.60,constant,3,1044.00,1.497148
7504,1000,0.10,900,3,35,1.3609,0.60,constant,4,1062.00,0.704716
7505,1000,0.10,900,3,35,1.3489,0.60,constant,5,1000.00,3.728456
7506,1000,0.10,900,3,35,1.2798,0.60,constant,6,1066.00,1.796423
7507,1000,0.10,900,3,35,1.3596,0.60,constant,7,1046.00,2.813275
7508,1000,0.10,900,3,35,1.3826,0.60,constant,8,997.00,1.411714
7509,1000,0.10,900,3,35,1.3247,0.60,constant,9,1028.00,0.811416
7510,1000,0.10,900,3,35,1.3899,0.60,constant,10,986.00,0.866710
7511,1000,0.10,900,3,35,1.3656,0.60,constant,11,1045.00,1.176049
7512,1000,0.10,900,3,35,1.3773,0.60,constant,12,1054.00,1.654488
7513,1000,0.10,900,3,35,1.3315,0.60,constant,13,989.00,0.628456
7514,1000,0.10,900,3,35,1.3822,0.60,constant,14,1027.00,1.624578
7515,1000,0.10,900,3,35,1.3815,0.60,constant,15,1025.00,0.904597
7516,1000,0.10,900,3,35,1.3600,0.60,constant,16,999.00,1.245743
7517,1000,0.10,900,3,35,1.3927,0.60,constant,17,971.00,0.548069
7518,1000,0.10,900,3,35,1.3566,0.60,constant,18,1000.00,1.038890
7519,1000,0.10,900,3,35,1.3805,0.60,constant,19,1038.00,1.842026
7520,1000,0.10,900,3,35,1.3300,0.60,constant,20,1053.00,2.704089
7521,1000,0.10,900,3,35,1.4043,0.60,constant,21,1039.00,0.751120
7522,1000,0.10,900,3,35,1.3768,0.60,constant,22,1000.00,2.602436
7523,1000,0.10,900,3,35,1.3572,0.60,constant,23,1021.00,1.118808
7524,1000,0.10,900,3,35,1.4076,0.60,constant,24,1032.00,0.844359
7525,1000,0.10,900,3,35,1.3675,0.60,constant,25,1038.00,1.422786
7526,1000,0.10,900,3,35,1.4229,0.60,constant,26,1060.00,2.796202
7527,1000,0.10,900,3,35,1.3542,0.60,constant,27,992.00,0.782063
7528,1000,0.10,900,3,35,1.3989,0.60,constant,28,1039.00,2.347108
7529,1000,0.10,900,3,35,1.3183,0.60,constant,29,1046.00,1.249942
7530,1000,0.10,900,3,35,1.3868,0.60,constant,30,1000.00,1.142938
7531,1000,0.10,900,3,35,1.3597,0.60,constant,31,1060.00,1.973337
7532,1000,0.10,900,3,35,1.3915,0.60,constant,32,1070.00,2.347677
7533,1000,0.10,900,3,35,1.3451,0.60,constant,33,1048.00,3.944847
7534,1000,0.10,900,3,35,1.3964,0.60,constant,34,1075.00,2.229093
7535,1000,0.10,900,3,35,1.3838,0.60,constant,35,1029.00,0.532893
7536,1000,0.10,900,3,35,1.3570,0.60,constant,36,1040.00,1.661647
7537,1000,0.10,900,3,35,1.3454,0.60,constant,37,1024.00,1.786670
7538,1000,0.10,900,3,35,1.3700,0.60,constant,38,1111.00,1.159862
7539,1000,0.10,900,3,35,1.3733,0.60,constant,39,1046.00,1.551238
7540,1000,0.10,900,3,35,1.3425,0.60,constant,40,1039.00,1.798726
7541,1000,0.10,900,3,35,1.3825,0.60,constant,41,1053.00,0.816554
7542,1000,0.10,900,3,35,1.3267,0.60,constant,42,1063.00,1.272503
7543,1000,0.10,900,3,35,1.3892,0.60,constant,43,1051.00,1.125655
7544,1000,0.10,900,3,35,1.3882,0.60,constant,44,1056.00,0.811174
7545,1000,0.10,900,3,35,1.3449,0.60,constant,45,1015.00,3.107163
7546,1000,0.10,900,3,35,1.3590,0.60,constant,46,1047.00,0.805765
7547,1000,0.10,900,3,35,1.3593,0.60,constant,47,1088.00,1.192017
7548,1000,0.10,900,3,35,1.3729,0.60,constant,48,1029.00,1.150810
7549,1000,0.10,900,3,35,1.3508,0.60,constant,49,1048.00,1.146074
7550,1000,0.10,900,3,35,1.3978,0.60,constant,50,1025.00,0.979977
7551,1000,0.10,900,3,35,1.3584,0.60,constant,51,1060.00,1.957562
7552,1000,0.10,900,3,35,1.3570,0.60,constant,52,1039.00,0.763364
7553,1000,0.10,900,3,35,1.4165,0.60,constant,53,1026.00,0.812677
7554,1000,0.10,900,3,35,1.3466,0.60,constant,54,1062.00,2.749417
7555,1000,0.10,900,3,35,1.3383,0.60,constant,55,1060.00,1.405461
7556,1000,0.10,900,3,35,1.3970,0.60,constant,56,1048.00,2.047104
7557,1000,0.10,900,3,35,1.3703,0.60,constant,57,1003.00,0.930788
7558,1000,0.10,900,3,35,1.3613,0.60,constant,58,1030.00,1.967664
7559,1000,0.10,900,3,35,1.3535,0.60,constant,59,1013.00,0.824542
7560,1000,0.10,900,3,35,1.3683,0.60,constant,60,1046.00,0.634636
7561,1000,0.10,900,3,35,1.3256,0.60,constant,61,1036.00,0.957495
7562,1000,0.10,900,3,35,1.3775,0.60,constant,62,1063.00,2.782459
7563,1000,0.10,900,3,35,1.4087,0.60,constant,63,1037.00,1.491029
7564,1000,0.10,900,3,35,1.3236,0.60,constant,64,1035.00,1.398064
7565,1000,0.10,900,3,35,1.4131,0.60,constant,65,1073.00,1.046751
7566,1000,0.10,900,3,35,1.3811,0.60,constant,66,1003.00,2.075021
7567,1000,0.10,900,3,35,1.4195,0.60,constant,67,1047.00,0.673663
7568,1000,0.10,900,3,35,1.3787,0.60,constant,68,1059.00,1.693028
7569,1000,0.10,900,3,35,1.4234,0.60,constant,69,1002.00,0.692830
7570,1000,0.10,900,3,35,1.3666,0.60,constant,70,1032.00,1.424592
7571,1000,0.10,900,3,35,1.3834,0.60,constant,71,1053.00,4.493767
7572,1000,0.10,900,3,35,1.3343,0.60,constant,72,1038.00,2.235573
7573,1000,0.10,900,3,35,1.3629,0.60,constant,73,1089.00,1.992074
7574,1000,0.10,900,3,35,1.3678,0.60,constant,74,1055.00,2.714542
7575,1000,0.10,900,3,35,1.3865,0.60,constant,75,1081.00,1.254204
7576,1000,0.10,900,3,35,1.4010,0.60,constant,76,1079.00,0.758869
7577,1000,0.10,900,3,35,1.3477,0.60,constant,77,1073.00,0.977108
7578,1000,0.10,900,3,35,1.3773,0.60,constant,78,1069.00,1.227831
7579,1000,0.10,900,3,35,1.4038,0.60,constant,79,1105.00,2.286839
7580,1000,0.10,900,3,35,1.3603,0.60,constant,80,1066.00,1.575276
7581,1000,0.10,900,3,35,1.3549,0.60,constant,81,1023.00,1.247537
7582,1000,0.10,900,3,35,1.4004,0.60,constant,82,1074.00,1.821482
7583,1000,0.10,900,3,35,1.3631,0.60,constant,83,1080.00,0.586970
7584,1000,0.10,900,3,35,1.3646,0.60,constant,84,1041.00,1.051799
7585,1000,0.10,900,3,35,1.3578,0.60,constant,85,1019.00,0.604179
7586,1000,0.10,900,3,35,1.3578,0.60,constant,86,1035.00,0.667103
7587,1000,0.10,900,3,35,1.3589,0.60,constant,87,1047.00,1.126329
7588,1000,0.10,900,3,35,1.3597,0.60,constant,88,1033.00,0.432675
7589,1000,0.10,900,3,35,1.3125,0.60,constant,89,1061.00,0.888253
7590,1000,0.10,900,3,35,1.3532,0.60,constant,90,1055.00,0.769514
7591,1000,0.10,900,3,35,1.3601,0.60,constant,91,1112.00,1.075708
7592,1000,0.10,900,3,35,1.3397,0.60,constant,92,1075.00,0.811091
7593,1000,0.10,900,3,35,1.3796,0.60,constant,93,1073.00,1.037393
7594,1000,0.10,900,3,35,1.4045,0.60,constant,94,1040.00,1.435844
7595,1000,0.10,900,3,35,1.3854,0.60,constant,95,1076.00,0.982310
7596,1000,0.10,900,3,35,1.3752,0.60,constant,96,1045.00,1.680621
7597,1000,0.10,900,3,35,1.4046,0.60,constant,97,1073.00,0.710271
7598,1000,0.10,900,3,35,1.3525,0.60,constant,98,1038.00,2.328465
7599,1000,0.10,900,3,35,1.3457,0.60,constant,99,1071.00,1.172970
7600,1000,0.10,900,3,35,1.3128,0.65,constant,0,1034.00,1.124647
7601,1000,0.10,900,3,35,1.3405,0.65,constant,1,1035.00,2.589173
7602,1000,0.10,900,3,35,1.3922,0.65,constant,2,1035.00,1.151909
7603,1000,0.10,900,3,35,1.4130,0.65,constant,3,1056.00,1.155796
7604,1000,0.10,900,3,35,1.3412,0.65,constant,4,1038.00,1.021204
7605,1000,0.10,900,3,35,1.3682,0.65,constant,5,1002.00,0.964620
7606,1000,0.10,900,3,35,1.3596,0.65,constant,6,1017.00,0.865312
7607,1000,0.10,900,3,35,1.3853,0.65,constant,7,1094.00,0.746494
7608,1000,0.10,900,3,35,1.3374,0.65,constant,8,1085.00,1.286855
7609,1000,0.10,900,3,35,1.2926,0.65,constant,9,1053.00,1.766369
7610,1000,0.10,900,3,35,1.3812,0.65,constant,10,1059.00,0.721788
7611,1000,0.10,900,3,35,1.3573,0.65,constant,11,1027.00,0.667259
7612,1000,0.10,900,3,35,1.3769,0.65,constant,12,1065.00,2.859788
7613,1000,0.10,900,3,35,1.3915,0.65,constant,13,1098.00,0.703270
7614,1000,0.10,900,3,35,1.3391,0.65,constant,14,1085.00,1.841421
7615,1000,0.10,900,3,35,1.3250,0.65,constant,15,1072.00,0.760001
7616,1000,0.10,900,3,35,1.3470,0.65,constant,16,1095.00,1.772779
7617,1000,0.10,900,3,35,1.3283,0.65,constant,17,1059.00,0.970727
7618,1000,0.10,900,3,35,1.3753,0.65,constant,18,1035.00,1.055399
7619,1000,0.10,900,3,35,1.3743,0.65,constant,19,1069.00,1.771954
7620,1000,0.10,900,3,35,1.3371,0.65,constant,20,1035.00,2.520839
7621,1000,0.10,900,3,35,1.3345,0.65,constant,21,1073.00,0.763472
7622,1000,0.10,900,3,35,1.3177,0.65,constant,22,1039.00,1.646455
7623,1000,0.10,900,3,35,1.3233,0.65,constant,23,1055.00,1.486545
7624,1000,0.10,900,3,35,1.3748,0.65,constant,24,1027.00,2.263496
7625,1000,0.10,900,3,35,1.3368,0.65,constant,25,1028.00,1.609933
7626,1000,0.10,900,3,35,1.3705,0.65,constant,26,1057.00,1.158184
7627,1000,0.10,900,3,35,1.3511,0.65,constant,27,1083.00,1.537694
7628,1000,0.10,900,3,35,1.3954,0.65,constant,28,1029.00,0.617318
7629,1000,0.10,900,3,35,1.3936,0.65,constant,29,1042.00,1.542956
7630,1000,0.10,900,3,35,1.3295,0.65,constant,30,1032.00,0.678226
7631,1000,0.10,900,3,35,1.3841,0.65,constant,31,1028.00,0.614629
7632,1000,0.10,900,3,35,1.3548,0.65,constant,32,1050.00,1.855849
7633,1000,0.10,900,3,35,1.4291,0.65,constant,33,1053.00,2.657653
7634,1000,0.10,900,3,35,1.3794,0.65,constant,34,1053.00,1.950104
7635,1000,0.10,900,3,35,1.3334,0.65,constant,35,1083.00,1.118217
7636,1000,0.10,900,3,35,1.3904,0.65,constant,36,1009.00,1.039246
7637,1000,0.10,900,3,35,1.3790,0.65,constant,37,1009.00,1.159368
7638,1000,0.10,900,3,35,1.3880,0.65,constant,38,1069.00,1.770907
7639,1000,0.10,900,3,35,1.3505,0.65,constant,39,1049.00,1.026127
7640,1000,0.10,900,3,35,1.3405,0.65,constant,40,1049.00,3.362773
7641,1000,0.10,900,3,35,1.4087,0.65,constant,41,1057.00,2.327507
7642,1000,0.10,900,3,35,1.3338,0.65,constant,42,1051.00,0.978822
7643,1000,0.10,900,3,35,1.4100,0.65,constant,43,1019.00,1.425353
7644,1000,0.10,900,3,35,1.3677,0.65,constant,44,1056.00,1.924277
7645,1000,0.10,900,3,35,1.3474,0.65,constant,45,1063.00,0.944527
7646,1000,0.10,900,3,35,1.3415,0.65,constant,46,1095.00,1.102105
7647,1000,0.10,900,3,35,1.3254,0.65,constant,47,1029.00,1.061617
7648,1000,0.10,900,3,35,1.3001,0.65,constant,48,1076.00,2.583649
7649,1000,0.10,900,3,35,1.3435,0.65,constant,49,1079.00,1.008485
7650,1000,0.10,900,3,35,1.3637,0.65,constant,50,1001.00,1.693634
7651,1000,0.10,900,3,35,1.4052,0.65,constant,51,1026.00,1.574834
7652,1000,0.10,900,3,35,1.3136,0.65,constant,52,1078.00,1.837925
7653,1000,0.10,900,3,35,1.3300,0.65,constant,53,1041.00,3.243250
7654,1000,0.10,900,3,35,1.3216,0.65,constant,54,1079.00,4.194574
7655,1000,0.10,900,3,35,1.3437,0.65,constant,55,1075.00,1.100104
7656,1000,0.10,900,3,35,1.3704,0.65,constant,56,1060.00,6.296587
7657,1000,0.10,900,3,35,1.3970,0.65,constant,57,1007.00,0.794208
7658,1000,0.10,900,3,35,1.3140,0.65,constant,58,1065.00,1.144760
7659,1000,0.10,900,3,35,1.3385,0.65,constant,59,1021.00,0.710789
7660,1000,0.10,900,3,35,1.3850,0.65,constant,60,1048.00,2.572134
7661,1000,0.10,900,3,35,1.3282,0.65,constant,61,1041.00,1.472329
7662,1000,0.10,900,3,35,1.2990,0.65,constant,62,1003.00,0.642323
7663,1000,0.10,900,3,35,1.3527,0.65,constant,63,1034.00,0.636026
7664,1000,0.10,900,3,35,1.4192,0.65,constant,64,1041.00,1.785977
7665,1000,0.10,900,3,35,1.3517,0.65,constant,65,1116.00,1.814491
7666,1000,0.10,900,3,35,1.3344,0.65,constant,66,1123.00,0.727347
7667,1000,0.10,900,3,35,1.3555,0.65,constant,67,1037.00,1.069593
7668,1000,0.10,900,3,35,1.3820,0.65,constant,68,1050.00,1.500762
7669,1000,0.10,900,3,35,1.3828,0.65,constant,69,1080.00,1.264769
7670,1000,0.10,900,3,35,1.3610,0.65,constant,70,1078.00,0.815836
7671,1000,0.10,900,3,35,1.4146,0.65,constant,71,1055.00,0.971324
7672,1000,0.10,900,3,35,1.3942,0.65,constant,72,1083.00,1.253888
7673,1000,0.10,900,3,35,1.3769,0.65,constant,73,1063.00,0.923962
7674,1000,0.10,900,3,35,1.3634,0.65,constant,74,1007.00,1.827350
7675,1000,0.10,900,3,35,1.3312,0.65,constant,75,1082.00,0.750832
7676,1000,0.10,900,3,35,1.3356,0.65,constant,76,1042.00,0.850563
7677,1000,0.10,900,3,35,1.3125,0.65,constant,77,1055.00,0.761835
7678,1000,0.10,900,3,35,1.3004,0.65,constant,78,1052.00,0.945047
7679,1000,0.10,900,3,35,1.3127,0.65,constant,79,1035.00,1.767465
7680,1000,0.10,900,3,35,1.3527,0.65,constant,80,1062.00,0.594711
7681,1000,0.10,900,3,35,1.3822,0.65,constant,81,1037.00,1.227158
7682,1000,0.10,900,3,35,1.3761,0.65,constant,82,1027.00,0.829093
7683,1000,0.10,900,3,35,1.3292,0.65,constant,83,1045.00,1.212194
7684,1000,0.10,900,3,35,1.3765,0.65,constant,84,1038.00,1.051602
7685,1000,0.10,900,3,35,1.3502,0.65,constant,85,1055.00,2.317785
7686,1000,0.10,900,3,35,1.3727,0.65,constant,86,1066.00,1.121957
7687,1000,0.10,900,3,35,1.3815,0.65,constant,87,1047.00,1.517004
7688,1000,0.10,900,3,35,1.3285,0.65,constant,88,1044.00,2.921325
7689,1000,0.10,900,3,35,1.3634,0.65,constant,89,1054.00,1.610725
7690,1000,0.10,900,3,35,1.3479,0.65,constant,90,1030.00,0.805040
7691,1000,0.10,900,3,35,1.2996,0.65,constant,91,1038.00,3.917469
7692,1000,0.10,900,3,35,1.4371,0.65,constant,92,1054.00,1.117847
7693,1000,0.10,900,3,35,1.3539,0.65,constant,93,1079.00,0.806694
7694,1000,0.10,900,3,35,1.3870,0.65,constant,94,1009.00,0.655513
7695,1000,0.10,900,3,35,1.3774,0.65,constant,95,1055.00,2.998982
7696,1000,0.10,900,3,35,1.2997,0.65,constant,96,1054.00,0.793157
7697,1000,0.10,900,3,35,1.3263,0.65,constant,97,1065.00,0.945128
7698,1000,0.10,900,3,35,1.3843,0.65,constant,98,1053.00,1.206929
7699,1000,0.10,900,3,35,1.3454,0.65,constant,99,1011.00,2.365422
7700,1000,0.10,900,3,35,1.3377,0.70,constant,0,1074.00,0.732467
7701,1000,0.10,900,3,35,1.3132,0.70,constant,1,1021.00,1.107253
7702,1000,0.10,900,3,35,1.3683,0.70,constant,2,1068.00,2.862672
7703,1000,0.10,900,3,35,1.3600,0.70,constant,3,1089.00,1.341510
7704,1000,0.10,900,3,35,1.3553,0.70,constant,4,1070.00,1.728993
7705,1000,0.10,900,3,35,1.3059,0.70,constant,5,1057.00,0.990461
7706,1000,0.10,900,3,35,1.3735,0.70,constant,6,1049.00,1.543959
7707,1000,0.10,900,3,35,1.3452,0.70,constant,7,1042.00,0.992356
7708,1000,0.10,900,3,35,1.3397,0.70,constant,8,1044.00,1.413794
7709,1000,0.10,900,3,35,1.3658,0.70,constant,9,1027.00,2.070221
7710,1000,0.10,900,3,35,1.3756,0.70,constant,10,1037.00,1.210041
7711,1000,0.10,900,3,35,1.3818,0.70,constant,11,1021.00,2.695794
7712,1000,0.10,900,3,35,1.3762,0.70,constant,12,1067.00,1.793446
7713,1000,0.10,900,3,35,1.3817,0.70,constant,13,1073.00,3.156432
7714,1000,0.10,900,3,35,1.3615,0.70,constant,14,1047.00,0.728498
7715,1000,0.10,900,3,35,1.3463,0.70,constant,15,1065.00,3.086279
7716,1000,0.10,900,3,35,1.3862,0.70,constant,16,1022.00,0.880356
7717,1000,0.10,900,3,35,1.3129,0.70,constant,17,1050.00,2.434648
7718,1000,0.10,900,3,35,1.3307,0.70,constant,18,1021.00,0.832686
7719,1000,0.10,900,3,35,1.3265,0.70,constant,19,1039.00,1.253429
7720,1000,0.10,900,3,35,1.3616,0.70,constant,20,1064.00,1.081955
7721,1000,0.10,900,3,35,1.3440,0.70,constant,21,1039.00,0.802938
7722,1000,0.10,900,3,35,1.3187,0.70,constant,22,1027.00,0.687410
7723,1000,0.10,900,3,35,1.3591,0.70,constant,23,1088.00,0.962862
7724,1000,0.10,900,3,35,1.3311,0.70,constant,24,996.00,2.141175
7725,1000,0.10,900,3,35,1.3372,0.70,constant,25,1068.00,1.307097
7726,1000,0.10,900,3,35,1.3309,0.70,constant,26,1054.00,1.867941
7727,1000,0.10,900,3,35,1.3094,0.70,constant,27,1029.00,1.356083
7728,1000,0.10,900,3,35,1.3246,0.70,constant,28,1067.00,1.054089
7729,1000,0.10,900,3,35,1.3320,0.70,constant,29,1059.00,2.043848
7730,1000,0.10,900,3,35,1.3318,0.70,constant,30,1073.00,1.879788
7731,1000,0.10,900,3,35,1.2984,0.70,constant,31,1022.00,1.529804
7732,1000,0.10,900,3,35,1.3628,0.70,constant,32,1038.00,1.028777
7733,1000,0.10,900,3,35,1.3698,0.70,constant,33,1029.00,1.919792
7734,1000,0.10,900,3,35,1.3253,0.70,constant,34,1038.00,2.536344
7735,1000,0.10,900,3,35,1.3761,0.70,constant,35,1040.00,0.925567
7736,1000,0.10,900,3,35,1.3271,0.70,constant,36,1000.00,0.835603
7737,1000,0.10,900,3,35,1.3191,0.70,constant,37,1006.00,0.806155
7738,1000,0.10,900,3,35,1.3501,0.70,constant,38,1073.00,1.617202
7739,1000,0.10,900,3,35,1.4078,0.70,constant,39,1056.00,5.556008
7740,1000,0.10,900,3,35,1.3393,0.70,constant,40,1059.00,0.919940
7741,1000,0.10,900,3,35,1.3265,0.70,constant,41,1074.00,1.146675
7742,1000,0.10,900,3,35,1.3417,0.70,constant,42,1003.00,1.288741
7743,1000,0.10,900,3,35,1.3299,0.70,constant,43,1022.00,1.113653
