index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
5359,1000,0.10,900,2,170,1.2671,0.55,periodic,59,3339.00,1.176011
5360,1000,0.10,900,2,170,1.2595,0.55,periodic,60,3281.00,1.223165
5361,1000,0.10,900,2,170,1.3253,0.55,periodic,61,3257.00,0.976880
5362,1000,0.10,900,2,170,1.3187,0.55,periodic,62,3166.00,1.253721
5363,1000,0.10,900,2,170,1.3022,0.55,periodic,63,3223.00,1.151855
5364,1000,0.10,900,2,170,1.3783,0.55,periodic,64,3206.00,1.085482
5365,1000,0.10,900,2,170,1.3385,0.55,periodic,65,3226.00,1.215599
5366,1000,0.10,900,2,170,1.2979,0.55,periodic,66,3374.00,1.308323
5367,1000,0.10,900,2,170,1.2994,0.55,periodic,67,3204.00,1.243547
5368,1000,0.10,900,2,170,1.3211,0.55,periodic,68,3277.00,1.168920
5369,1000,0.10,900,2,170,1.2663,0.55,periodic,69,3354.00,1.257861
5370,1000,0.10,900,2,170,1.3100,0.55,periodic,70,3292.00,1.253910
5371,1000,0.10,900,2,170,1.3115,0.55,periodic,71,3195.00,1.145167
5372,1000,0.10,900,2,170,1.3044,0.55,periodic,72,3269.00,1.075374
5373,1000,0.10,900,2,170,1.3312,0.55,periodic,73,3201.00,1.509361
5374,1000,0.10,900,2,170,1.3300,0.55,periodic,74,3352.00,1.274144
5375,1000,0.10,900,2,170,1.2791,0.55,periodic,75,3235.00,1.085072
5376,1000,0.10,900,2,170,1.3359,0.55,periodic,76,3236.00,1.354484
5377,1000,0.10,900,2,170,1.2694,0.55,periodic,77,3327.00,1.132811
5378,1000,0.10,900,2,170,1.2982,0.55,periodic,78,3275.00,1.094753
5379,1000,0.10,900,2,170,1.3259,0.55,periodic,79,3228.00,1.149597
5380,1000,0.10,900,2,170,1.3023,0.55,periodic,80,3305.00,1.125428
5381,1000,0.10,900,2,170,1.2980,0.55,periodic,81,3339.00,1.091445
5382,1000,0.10,900,2,170,1.3182,0.55,periodic,82,3132.00,1.328843
5383,1000,0.10,900,2,170,1.2944,0.55,periodic,83,3344.00,1.091914
5384,1000,0.10,900,2,170,1.3307,0.55,periodic,84,3227.00,1.202831
5385,1000,0.10,900,2,170,1.3453,0.55,periodic,85,3308.00,1.144113
5386,1000,0.10,900,2,170,1.2820,0.55,periodic,86,3269.00,1.142603
5387,1000,0.10,900,2,170,1.3279,0.55,periodic,87,3255.00,1.190842
5388,1000,0.10,900,2,170,1.3297,0.55,periodic,88,3264.00,1.251686
5389,1000,0.10,900,2,170,1.3299,0.55,periodic,89,3167.00,1.220006
5390,1000,0.10,900,2,170,1.3012,0.55,periodic,90,3265.00,1.500601
5391,1000,0.10,900,2,170,1.3183,0.55,periodic,91,3276.00,1.186675
5392,1000,0.10,900,2,170,1.2927,0.55,periodic,92,3306.00,1.085952
5393,1000,0.10,900,2,170,1.2676,0.55,periodic,93,3192.00,1.055989
5394,1000,0.10,900,2,170,1.2715,0.55,periodic,94,3212.00,0.895175
5395,1000,0.10,900,2,170,1.3079,0.55,periodic,95,3202.00,1.268307
5396,1000,0.10,900,2,170,1.3217,0.55,periodic,96,3129.00,1.177459
5397,1000,0.10,900,2,170,1.3020,0.55,periodic,97,3203.00,1.498013
5398,1000,0.10,900,2,170,1.2977,0.55,periodic,98,3273.00,1.366041
5399,1000,0.10,900,2,170,1.3510,0.55,periodic,99,3247.00,1.180520
5400,1000,0.10,900,2,170,1.2669,0.60,periodic,0,3290.00,1.426750
5401,1000,0.10,900,2,170,1.3495,0.60,periodic,1,3195.00,1.198888
5402,1000,0.10,900,2,170,1.3064,0.60,periodic,2,3254.00,1.363387
5403,1000,0.10,900,2,170,1.3106,0.60,periodic,3,3249.00,1.336899
5404,1000,0.10,900,2,170,1.2647,0.60,periodic,4,3239.00,1.305329
5405,1000,0.10,900,2,170,1.2833,0.60,periodic,5,3191.00,1.419824
5406,1000,0.10,900,2,170,1.3030,0.60,periodic,6,3194.00,1.415859
5407,1000,0.10,900,2,170,1.3586,0.60,periodic,7,3264.00,1.137271
5408,1000,0.10,900,2,170,1.3249,0.60,periodic,8,3305.00,1.424471
5409,1000,0.10,900,2,170,1.3260,0.60,periodic,9,3317.00,1.343390
5410,1000,0.10,900,2,170,1.3246,0.60,periodic,10,3204.00,1.331805
5411,1000,0.10,900,2,170,1.3256,0.60,periodic,11,3224.00,1.404888
5412,1000,0.10,900,2,170,1.3170,0.60,periodic,12,3178.00,1.258973
5413,1000,0.10,900,2,170,1.3185,0.60,periodic,13,3247.00,1.399771
5414,1000,0.10,900,2,170,1.3109,0.60,periodic,14,3236.00,1.306565
5415,1000,0.10,900,2,170,1.3066,0.60,periodic,15,3291.00,1.193408
5416,1000,0.10,900,2,170,1.3183,0.60,periodic,16,3256.00,1.208264
5417,1000,0.10,900,2,170,1.3253,0.60,periodic,17,3239.00,1.325799
5418,1000,0.10,900,2,170,1.3679,0.60,periodic,18,3185.00,1.309178
5419,1000,0.10,900,2,170,1.3265,0.60,periodic,19,3268.00,1.248241
5420,1000,0.10,900,2,170,1.2939,0.60,periodic,20,3255.00,1.295612
5421,1000,0.10,900,2,170,1.2558,0.60,periodic,21,3319.00,1.214860
5422,1000,0.10,900,2,170,1.3334,0.60,periodic,22,3177.00,1.561403
5423,1000,0.10,900,2,170,1.3376,0.60,periodic,23,3226.00,1.379066
5424,1000,0.10,900,2,170,1.3720,0.60,periodic,24,3245.00,1.311448
5425,1000,0.10,900,2,170,1.3132,0.60,periodic,25,3238.00,1.381314
5426,1000,0.10,900,2,170,1.2919,0.60,periodic,26,3295.00,1.413589
5427,1000,0.10,900,2,170,1.2885,0.60,periodic,27,3281.00,1.488270
5428,1000,0.10,900,2,170,1.3219,0.60,periodic,28,3183.00,1.353673
5429,1000,0.10,900,2,170,1.3779,0.60,periodic,29,3284.00,1.478078
5430,1000,0.10,900,2,170,1.3152,0.60,periodic,30,3218.00,1.373308
5431,1000,0.10,900,2,170,1.3304,0.60,periodic,31,3249.00,1.252041
5432,1000,0.10,900,2,170,1.3126,0.60,periodic,32,3287.00,1.461708
5433,1000,0.10,900,2,170,1.3151,0.60,periodic,33,3283.00,1.368268
5434,1000,0.10,900,2,170,1.3151,0.60,periodic,34,3237.00,1.465542
5435,1000,0.10,900,2,170,1.3311,0.60,periodic,35,3268.00,1.402110
5436,1000,0.10,900,2,170,1.3130,0.60,periodic,36,3183.00,1.293352
5437,1000,0.10,900,2,170,1.3301,0.60,periodic,37,3247.00,1.200076
5438,1000,0.10,900,2,170,1.3377,0.60,periodic,38,3285.00,1.159333
5439,1000,0.10,900,2,170,1.3369,0.60,periodic,39,3243.00,1.482398
5440,1000,0.10,900,2,170,1.2731,0.60,periodic,40,3239.00,1.291431
5441,1000,0.10,900,2,170,1.3558,0.60,periodic,41,3122.00,1.367132
5442,1000,0.10,900,2,170,1.3187,0.60,periodic,42,3295.00,1.356590
5443,1000,0.10,900,2,170,1.3347,0.60,periodic,43,3242.00,1.234191
5444,1000,0.10,900,2,170,1.2710,0.60,periodic,44,3277.00,1.326866
5445,1000,0.10,900,2,170,1.3557,0.60,periodic,45,3235.00,1.418644
5446,1000,0.10,900,2,170,1.3288,0.60,periodic,46,3224.00,1.312142
5447,1000,0.10,900,2,170,1.3488,0.60,periodic,47,3223.00,1.167843
5448,1000,0.10,900,2,170,1.3392,0.60,periodic,48,3082.00,1.192277
5449,1000,0.10,900,2,170,1.2947,0.60,periodic,49,3294.00,1.226640
5450,1000,0.10,900,2,170,1.3251,0.60,periodic,50,3282.00,1.438229
5451,1000,0.10,900,2,170,1.3613,0.60,periodic,51,3254.00,1.248263
5452,1000,0.10,900,2,170,1.3335,0.60,periodic,52,3207.00,1.448902
5453,1000,0.10,900,2,170,1.3399,0.60,periodic,53,3203.00,1.347423
5454,1000,0.10,900,2,170,1.3062,0.60,periodic,54,3209.00,1.235625
5455,1000,0.10,900,2,170,1.3254,0.60,periodic,55,3144.00,1.465333
5456,1000,0.10,900,2,170,1.3035,0.60,periodic,56,3272.00,1.149100
5457,1000,0.10,900,2,170,1.3053,0.60,periodic,57,3232.00,1.084979
5458,1000,0.10,900,2,170,1.3146,0.60,periodic,58,3293.00,1.331560
5459,1000,0.10,900,2,170,1.2929,0.60,periodic,59,3294.00,1.191675
5460,1000,0.10,900,2,170,1.2984,0.60,periodic,60,3187.00,1.360688
5461,1000,0.10,900,2,170,1.2977,0.60,periodic,61,3267.00,1.161205
5462,1000,0.10,900,2,170,1.2989,0.60,periodic,62,3237.00,1.594819
5463,1000,0.10,900,2,170,1.2911,0.60,periodic,63,3280.00,1.115613
5464,1000,0.10,900,2,170,1.2628,0.60,periodic,64,3271.00,1.509961
5465,1000,0.10,900,2,170,1.3274,0.60,periodic,65,3320.00,1.469709
5466,1000,0.10,900,2,170,1.2868,0.60,periodic,66,3235.00,1.408256
5467,1000,0.10,900,2,170,1.3432,0.60,periodic,67,3238.00,1.114932
5468,1000,0.10,900,2,170,1.3519,0.60,periodic,68,3318.00,1.298683
5469,1000,0.10,900,2,170,1.2889,0.60,periodic,69,3184.00,1.228167
5470,1000,0.10,900,2,170,1.3087,0.60,periodic,70,3190.00,1.333823
5471,1000,0.10,900,2,170,1.3323,0.60,periodic,71,3182.00,1.327782
5472,1000,0.10,900,2,170,1.2896,0.60,periodic,72,3222.00,1.479958
5473,1000,0.10,900,2,170,1.3321,0.60,periodic,73,3256.00,1.288041
5474,1000,0.10,900,2,170,1.3046,0.60,periodic,74,3298.00,1.188241
5475,1000,0.10,900,2,170,1.3212,0.60,periodic,75,3265.00,1.198366
5476,1000,0.10,900,2,170,1.3106,0.60,periodic,76,3279.00,1.277307
5477,1000,0.10,900,2,170,1.3239,0.60,periodic,77,3156.00,1.320881
5478,1000,0.10,900,2,170,1.3238,0.60,periodic,78,3198.00,1.358933
5479,1000,0.10,900,2,170,1.3086,0.60,periodic,79,3272.00,1.412767
5480,1000,0.10,900,2,170,1.3337,0.60,periodic,80,3186.00,1.035592
5481,1000,0.10,900,2,170,1.3053,0.60,periodic,81,3358.00,1.126087
5482,1000,0.10,900,2,170,1.2878,0.60,periodic,82,3194.00,1.039368
5483,1000,0.10,900,2,170,1.2826,0.60,periodic,83,3258.00,1.519449
5484,1000,0.10,900,2,170,1.3199,0.60,periodic,84,3327.00,1.238530
5485,1000,0.10,900,2,170,1.3013,0.60,periodic,85,3320.00,1.361806
5486,1000,0.10,900,2,170,1.3189,0.60,periodic,86,3208.00,1.520337
5487,1000,0.10,900,2,170,1.3083,0.60,periodic,87,3210.00,1.203484
5488,1000,0.10,900,2,170,1.3058,0.60,periodic,88,3278.00,1.319800
5489,1000,0.10,900,2,170,1.3084,0.60,periodic,89,3316.00,1.367263
5490,1000,0.10,900,2,170,1.2691,0.60,periodic,90,3262.00,1.386778
5491,1000,0.10,900,2,170,1.3201,0.60,periodic,91,3220.00,1.452997
5492,1000,0.10,900,2,170,1.3594,0.60,periodic,92,3227.00,1.290914
5493,1000,0.10,900,2,170,1.3525,0.60,periodic,93,3206.00,1.425979
5494,1000,0.10,900,2,170,1.3422,0.60,periodic,94,3160.00,1.267721
5495,1000,0.10,900,2,170,1.3215,0.60,periodic,95,3214.00,1.308278
5496,1000,0.10,900,2,170,1.3239,0.60,periodic,96,3268.00,1.203995
5497,1000,0.10,900,2,170,1.3402,0.60,periodic,97,3115.00,1.212430
5498,1000,0.10,900,2,170,1.2721,0.60,periodic,98,3257.00,1.067453
5499,1000,0.10,900,2,170,1.3582,0.60,periodic,99,3228.00,1.106507
5500,1000,0.10,900,2,170,1.3133,0.65,periodic,0,3269.00,1.312391
5501,1000,0.10,900,2,170,1.3464,0.65,periodic,1,3290.00,1.382267
5502,1000,0.10,900,2,170,1.3409,0.65,periodic,2,3185.00,1.353865
5503,1000,0.10,900,2,170,1.3659,0.65,periodic,3,3207.00,1.406417
5504,1000,0.10,900,2,170,1.3465,0.65,periodic,4,3205.00,1.449203
5505,1000,0.10,900,2,170,1.3372,0.65,periodic,5,3235.00,1.419938
5506,1000,0.10,900,2,170,1.2693,0.65,periodic,6,3281.00,1.412717
5507,1000,0.10,900,2,170,1.3209,0.65,periodic,7,3256.00,1.351940
5508,1000,0.10,900,2,170,1.3577,0.65,periodic,8,3213.00,1.247535
5509,1000,0.10,900,2,170,1.3154,0.65,periodic,9,3130.00,1.363464
5510,1000,0.10,900,2,170,1.3409,0.65,periodic,10,3264.00,1.387221
5511,1000,0.10,900,2,170,1.2654,0.65,periodic,11,3169.00,1.461386
5512,1000,0.10,900,2,170,1.2980,0.65,periodic,12,3255.00,1.363316
5513,1000,0.10,900,2,170,1.3386,0.65,periodic,13,3221.00,1.406530
5514,1000,0.10,900,2,170,1.3004,0.65,periodic,14,3157.00,1.454837
5515,1000,0.10,900,2,170,1.3726,0.65,periodic,15,3203.00,1.499085
5516,1000,0.10,900,2,170,1.3522,0.65,periodic,16,3126.00,1.292314
5517,1000,0.10,900,2,170,1.3089,0.65,periodic,17,3344.00,1.462199
5518,1000,0.10,900,2,170,1.3264,0.65,periodic,18,3301.00,1.200191
5519,1000,0.10,900,2,170,1.2837,0.65,periodic,19,3218.00,1.333104
5520,1000,0.10,900,2,170,1.3415,0.65,periodic,20,3237.00,1.328564
5521,1000,0.10,900,2,170,1.3696,0.65,periodic,21,3188.00,1.540721
5522,1000,0.10,900,2,170,1.3566,0.65,periodic,22,3236.00,1.619049
5523,1000,0.10,900,2,170,1.3033,0.65,periodic,23,3267.00,1.593084
5524,1000,0.10,900,2,170,1.2795,0.65,periodic,24,3240.00,1.280168
5525,1000,0.10,900,2,170,1.3025,0.65,periodic,25,3226.00,1.328793
5526,1000,0.10,900,2,170,1.2902,0.65,periodic,26,3222.00,1.259468
5527,1000,0.10,900,2,170,1.3518,0.65,periodic,27,3219.00,1.106250
5528,1000,0.10,900,2,170,1.3568,0.65,periodic,28,3229.00,1.390531
5529,1000,0.10,900,2,170,1.3090,0.65,periodic,29,3272.00,1.240896
5530,1000,0.10,900,2,170,1.2227,0.65,periodic,30,3191.00,1.371526
5531,1000,0.10,900,2,170,1.3461,0.65,periodic,31,3257.00,1.516454
5532,1000,0.10,900,2,170,1.3610,0.65,periodic,32,3242.00,1.464448
5533,1000,0.10,900,2,170,1.3223,0.65,periodic,33,3190.00,1.465238
5534,1000,0.10,900,2,170,1.3158,0.65,periodic,34,3264.00,1.456374
5535,1000,0.10,900,2,170,1.2898,0.65,periodic,35,3262.00,1.317396
5536,1000,0.10,900,2,170,1.3361,0.65,periodic,36,3276.00,1.295961
5537,1000,0.10,900,2,170,1.2843,0.65,periodic,37,3298.00,1.308018
5538,1000,0.10,900,2,170,1.3066,0.65,periodic,38,3229.00,1.364564
5539,1000,0.10,900,2,170,1.2556,0.65,periodic,39,3221.00,1.435246
5540,1000,0.10,900,2,170,1.3110,0.65,periodic,40,3297.00,1.401276
5541,1000,0.10,900,2,170,1.3118,0.65,periodic,41,3163.00,1.466670
5542,1000,0.10,900,2,170,1.3552,0.65,periodic,42,3329.00,1.450564
5543,1000,0.10,900,2,170,1.2830,0.65,periodic,43,3266.00,1.331963
5544,1000,0.10,900,2,170,1.3460,0.65,periodic,44,3289.00,1.363602
5545,1000,0.10,900,2,170,1.3086,0.65,periodic,45,3239.00,1.488644
5546,1000,0.10,900,2,170,1.3027,0.65,periodic,46,3222.00,1.361525
5547,1000,0.10,900,2,170,1.3264,0.65,periodic,47,3238.00,1.314870
5548,1000,0.10,900,2,170,1.3474,0.65,periodic,48,3251.00,1.320432
5549,1000,0.10,900,2,170,1.2918,0.65,periodic,49,3187.00,1.518448
5550,1000,0.10,900,2,170,1.2746,0.65,periodic,50,3270.00,1.234286
5551,1000,0.10,900,2,170,1.3319,0.65,periodic,51,3277.00,1.331364
5552,1000,0.10,900,2,170,1.3325,0.65,periodic,52,3271.00,1.520439
5553,1000,0.10,900,2,170,1.3150,0.65,periodic,53,3259.00,1.620892
5554,1000,0.10,900,2,170,1.3299,0.65,periodic,54,3365.00,1.316894
5555,1000,0.10,900,2,170,1.3409,0.65,periodic,55,3217.00,1.217360
5556,1000,0.10,900,2,170,1.2836,0.65,periodic,56,3331.00,1.474841
5557,1000,0.10,900,2,170,1.3295,0.65,periodic,57,3298.00,1.324333
5558,1000,0.10,900,2,170,1.3174,0.65,periodic,58,3266.00,1.434609
5559,1000,0.10,900,2,170,1.3224,0.65,periodic,59,3226.00,1.512869
5560,1000,0.10,900,2,170,1.3351,0.65,periodic,60,3205.00,1.305602
5561,1000,0.10,900,2,170,1.3409,0.65,periodic,61,3270.00,1.347414
5562,1000,0.10,900,2,170,1.3160,0.65,periodic,62,3225.00,1.708202
5563,1000,0.10,900,2,170,1.2655,0.65,periodic,63,3268.00,1.494055
5564,1000,0.10,900,2,170,1.3182,0.65,periodic,64,3214.00,1.463737
5565,1000,0.10,900,2,170,1.3385,0.65,periodic,65,3323.00,1.405697
5566,1000,0.10,900,2,170,1.3136,0.65,periodic,66,3221.00,1.356826
5567,1000,0.10,900,2,170,1.3005,0.65,periodic,67,3201.00,1.498116
5568,1000,0.10,900,2,170,1.3619,0.65,periodic,68,3256.00,1.422379
5569,1000,0.10,900,2,170,1.3655,0.65,periodic,69,3153.00,1.303727
5570,1000,0.10,900,2,170,1.3186,0.65,periodic,70,3204.00,1.420686
5571,1000,0.10,900,2,170,1.3411,0.65,periodic,71,3227.00,1.250183
5572,1000,0.10,900,2,170,1.2637,0.65,periodic,72,3261.00,1.558930
5573,1000,0.10,900,2,170,1.3306,0.65,periodic,73,3248.00,1.536936
5574,1000,0.10,900,2,170,1.3205,0.65,periodic,74,3227.00,1.500219
5575,1000,0.10,900,2,170,1.3169,0.65,periodic,75,3209.00,1.275409
5576,1000,0.10,900,2,170,1.3202,0.65,periodic,76,3258.00,1.339979
5577,1000,0.10,900,2,170,1.2635,0.65,periodic,77,3303.00,1.461966
5578,1000,0.10,900,2,170,1.3444,0.65,periodic,78,3141.00,1.177739
5579,1000,0.10,900,2,170,1.3280,0.65,periodic,79,3257.00,1.255547
5580,1000,0.10,900,2,170,1.3213,0.65,periodic,80,3264.00,1.521559
5581,1000,0.10,900,2,170,1.3694,0.65,periodic,81,3290.00,1.492375
5582,1000,0.10,900,2,170,1.3189,0.65,periodic,82,3208.00,1.322759
5583,1000,0.10,900,2,170,1.2936,0.65,periodic,83,3199.00,1.463384
5584,1000,0.10,900,2,170,1.3755,0.65,periodic,84,3316.00,1.068837
5585,1000,0.10,900,2,170,1.3167,0.65,periodic,85,3200.00,1.480089
5586,1000,0.10,900,2,170,1.3130,0.65,periodic,86,3207.00,1.587451
5587,1000,0.10,900,2,170,1.3028,0.65,periodic,87,3293.00,1.513279
5588,1000,0.10,900,2,170,1.3335,0.65,periodic,88,3234.00,1.474495
5589,1000,0.10,900,2,170,1.3589,0.65,periodic,89,3224.00,1.398372
5590,1000,0.10,900,2,170,1.2890,0.65,periodic,90,3249.00,1.599114
5591,1000,0.10,900,2,170,1.3259,0.65,periodic,91,3216.00,1.414250
5592,1000,0.10,900,2,170,1.3311,0.65,periodic,92,3233.00,1.361682
5593,1000,0.10,900,2,170,1.3575,0.65,periodic,93,3189.00,1.372845
5594,1000,0.10,900,2,170,1.3602,0.65,periodic,94,3186.00,1.538597
5595,1000,0.10,900,2,170,1.3539,0.65,periodic,95,3198.00,1.608468
5596,1000,0.10,900,2,170,1.3341,0.65,periodic,96,3206.00,1.527475
5597,1000,0.10,900,2,170,1.3259,0.65,periodic,97,3238.00,1.430219
5598,1000,0.10,900,2,170,1.3130,0.65,periodic,98,3262.00,1.368711
5599,1000,0.10,900,2,170,1.3612,0.65,periodic,99,3224.00,1.437851
5600,1000,0.10,900,2,170,1.3460,0.70,periodic,0,3287.00,1.438386
5601,1000,0.10,900,2,170,1.3259,0.70,periodic,1,3187.00,1.444860
5602,1000,0.10,900,2,170,1.3618,0.70,periodic,2,3185.00,1.386313
5603,1000,0.10,900,2,170,1.2851,0.70,periodic,3,3185.00,1.655314
5604,1000,0.10,900,2,170,1.3588,0.70,periodic,4,3171.00,1.594287
5605,1000,0.10,900,2,170,1.3345,0.70,periodic,5,3183.00,1.437837
5606,1000,0.10,900,2,170,1.3720,0.70,periodic,6,3228.00,1.657285
5607,1000,0.10,900,2,170,1.3103,0.70,periodic,7,3227.00,1.517482
5608,1000,0.10,900,2,170,1.2655,0.70,periodic,8,3217.00,1.401882
5609,1000,0.10,900,2,170,1.2953,0.70,periodic,9,3192.00,1.497792
5610,1000,0.10,900,2,170,1.3011,0.70,periodic,10,3175.00,1.377869
5611,1000,0.10,900,2,170,1.4023,0.70,periodic,11,3274.00,1.598966
5612,1000,0.10,900,2,170,1.3422,0.70,periodic,12,3252.00,1.573148
5613,1000,0.10,900,2,170,1.3153,0.70,periodic,13,3340.00,1.590261
5614,1000,0.10,900,2,170,1.2994,0.70,periodic,14,3175.00,1.485425
5615,1000,0.10,900,2,170,1.3156,0.70,periodic,15,3212.00,1.406966
5616,1000,0.10,900,2,170,1.3229,0.70,periodic,16,3244.00,1.491281
5617,1000,0.10,900,2,170,1.3322,0.70,periodic,17,3207.00,1.586973
5618,1000,0.10,900,2,170,1.3475,0.70,periodic,18,3286.00,1.426762
5619,1000,0.10,900,2,170,1.3146,0.70,periodic,19,3254.00,1.463416
5620,1000,0.10,900,2,170,1.2880,0.70,periodic,20,3224.00,1.603862
5621,1000,0.10,900,2,170,1.2997,0.70,periodic,21,3252.00,1.413477
5622,1000,0.10,900,2,170,1.2920,0.70,periodic,22,3179.00,1.698747
5623,1000,0.10,900,2,170,1.3312,0.70,periodic,23,3214.00,1.740048
5624,1000,0.10,900,2,170,1.2815,0.70,periodic,24,3267.00,1.444649
5625,1000,0.10,900,2,170,1.3339,0.70,periodic,25,3198.00,1.510409
5626,1000,0.10,900,2,170,1.3485,0.70,periodic,26,3239.00,1.508204
5627,1000,0.10,900,2,170,1.3515,0.70,periodic,27,3263.00,1.393876
5628,1000,0.10,900,2,170,1.2799,0.70,periodic,28,3194.00,1.550008
5629,1000,0.10,900,2,170,1.3219,0.70,periodic,29,3200.00,1.607875
5630,1000,0.10,900,2,170,1.3298,0.70,periodic,30,3194.00,1.522051
5631,1000,0.10,900,2,170,1.3127,0.70,periodic,31,3269.00,1.586610
5632,1000,0.10,900,2,170,1.3664,0.70,periodic,32,3186.00,1.525008
5633,1000,0.10,900,2,170,1.3238,0.70,periodic,33,3203.00,1.600733
5634,1000,0.10,900,2,170,1.3170,0.70,periodic,34,3253.00,1.652448
5635,1000,0.10,900,2,170,1.3455,0.70,periodic,35,3270.00,1.553989
5636,1000,0.10,900,2,170,1.3689,0.70,periodic,36,3161.00,1.508183
5637,1000,0.10,900,2,170,1.3723,0.70,periodic,37,3237.00,1.624433
5638,1000,0.10,900,2,170,1.3261,0.70,periodic,38,3162.00,1.501364
5639,1000,0.10,900,2,170,1.3392,0.70,periodic,39,3143.00,1.460363
5640,1000,0.10,900,2,170,1.3444,0.70,periodic,40,3170.00,1.794869
5641,1000,0.10,900,2,170,1.3207,0.70,periodic,41,3201.00,1.726422
5642,1000,0.10,900,2,170,1.3319,0.70,periodic,42,3263.00,1.637990
5643,1000,0.10,900,2,170,1.3183,0.70,periodic,43,3216.00,1.651153
5644,1000,0.10,900,2,170,1.3593,0.70,periodic,44,3308.00,1.528211
5645,1000,0.10,900,2,170,1.3168,0.70,periodic,45,3241.00,1.266414
5646,1000,0.10,900,2,170,1.3594,0.70,periodic,46,3219.00,1.479343
5647,1000,0.10,900,2,170,1.3080,0.70,periodic,47,3325.00,1.418583
5648,1000,0.10,900,2,170,1.3106,0.70,periodic,48,3189.00,1.501285
5649,1000,0.10,900,2,170,1.3129,0.70,periodic,49,3152.00,1.740835
5650,1000,0.10,900,2,170,1.3864,0.70,periodic,50,3231.00,1.488881
5651,1000,0.10,900,2,170,1.3119,0.70,periodic,51,3139.00,1.450225
5652,1000,0.10,900,2,170,1.3589,0.70,periodic,52,3188.00,1.756293
5653,1000,0.10,900,2,170,1.3470,0.70,periodic,53,3123.00,1.679768
5654,1000,0.10,900,2,170,1.3005,0.70,periodic,54,3108.00,1.627658
5655,1000,0.10,900,2,170,1.3386,0.70,periodic,55,3196.00,1.584524
5656,1000,0.10,900,2,170,1.3249,0.70,periodic,56,3219.00,1.605468
5657,1000,0.10,900,2,170,1.3280,0.70,periodic,57,3224.00,1.594489
5658,1000,0.10,900,2,170,1.3359,0.70,periodic,58,3263.00,1.558856
5659,1000,0.10,900,2,170,1.3967,0.70,periodic,59,3228.00,1.702556
5660,1000,0.10,900,2,170,1.3910,0.70,periodic,60,3212.00,1.639764
5661,1000,0.10,900,2,170,1.3122,0.70,periodic,61,3145.00,1.496156
5662,1000,0.10,900,2,170,1.3020,0.70,periodic,62,3250.00,1.505061
5663,1000,0.10,900,2,170,1.2938,0.70,periodic,63,3258.00,1.975060
5664,1000,0.10,900,2,170,1.3379,0.70,periodic,64,3183.00,1.380167
5665,1000,0.10,900,2,170,1.3328,0.70,periodic,65,3223.00,1.569618
5666,1000,0.10,900,2,170,1.3533,0.70,periodic,66,3202.00,1.596118
5667,1000,0.10,900,2,170,1.2689,0.70,periodic,67,3198.00,1.554983
5668,1000,0.10,900,2,170,1.3319,0.70,periodic,68,3216.00,1.540143
5669,1000,0.10,900,2,170,1.3675,0.70,periodic,69,3206.00,1.715393
5670,1000,0.10,900,2,170,1.3065,0.70,periodic,70,3205.00,1.444075
5671,1000,0.10,900,2,170,1.3465,0.70,periodic,71,3245.00,1.860197
5672,1000,0.10,900,2,170,1.3273,0.70,periodic,72,3186.00,1.705527
5673,1000,0.10,900,2,170,1.3075,0.70,periodic,73,3286.00,1.705770
5674,1000,0.10,900,2,170,1.3727,0.70,periodic,74,3165.00,1.398395
5675,1000,0.10,900,2,170,1.4393,0.70,periodic,75,3195.00,1.730755
5676,1000,0.10,900,2,170,1.3563,0.70,periodic,76,3270.00,1.363281
5677,1000,0.10,900,2,170,1.3216,0.70,periodic,77,3276.00,1.538903
5678,1000,0.10,900,2,170,1.2787,0.70,periodic,78,3200.00,1.598522
5679,1000,0.10,900,2,170,1.3682,0.70,periodic,79,3198.00,1.613950
5680,1000,0.10,900,2,170,1.3223,0.70,periodic,80,3203.00,1.600270
5681,1000,0.10,900,2,170,1.3195,0.70,periodic,81,3225.00,1.516600
5682,1000,0.10,900,2,170,1.3176,0.70,periodic,82,3255.00,1.419664
5683,1000,0.10,900,2,170,1.3394,0.70,periodic,83,3236.00,1.590690
5684,1000,0.10,900,2,170,1.3093,0.70,periodic,84,3205.00,1.251748
5685,1000,0.10,900,2,170,1.3506,0.70,periodic,85,3167.00,1.620850
5686,1000,0.10,900,2,170,1.3321,0.70,periodic,86,3284.00,1.465969
5687,1000,0.10,900,2,170,1.3357,0.70,periodic,87,3178.00,1.414464
5688,1000,0.10,900,2,170,1.3020,0.70,periodic,88,3220.00,1.360865
5689,1000,0.10,900,2,170,1.3414,0.70,periodic,89,3204.00,1.510113
5690,1000,0.10,900,2,170,1.2964,0.70,periodic,90,3234.00,1.620378
5691,1000,0.10,900,2,170,1.2885,0.70,periodic,91,3265.00,1.400713
5692,1000,0.10,900,2,170,1.3437,0.70,periodic,92,3241.00,1.672311
5693,1000,0.10,900,2,170,1.3526,0.70,periodic,93,3270.00,1.679313
5694,1000,0.10,900,2,170,1.3695,0.70,periodic,94,3228.00,1.403434
5695,1000,0.10,900,2,170,1.3333,0.70,periodic,95,3242.00,1.585538
5696,1000,0.10,900,2,170,1.3159,0.70,periodic,96,3190.00,1.565952
5697,1000,0.10,900,2,170,1.3417,0.70,periodic,97,3292.00,1.671981
5698,1000,0.10,900,2,170,1.3866,0.70,periodic,98,3206.00,1.522017
